Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Sam Hilliard","BAL",32.9235,107.215,95.983,20.1746,12.1674,3.76143,0.266343,3.97947,13.0484,11.2297,9.87622,0.119912,36.7071,0.728843,0.538108,0.0890452,1.06713,2.96873,0.33699,0.210189,0.0921158,0.342368,0.269055,0.287322,0.379308,0.2909,0.66663,0.169119,5.528,0.290056,-0.233134,0.27697,10.6172,-2.44639,84.976,0.0438362,1.08564,-1.8862406201660633,-0.003105640411376953,0.174843,750.780029296875,3.72685,-0.52325,1.68998,"17954"
"Stuart Fairchild","CIN",62.3702,209.716,184.972,42.1734,25.6916,9.30251,1.18788,5.99137,25.6043,22.1647,17.4465,0.11552,58.346,5.18318,1.0571,1.05753,3.05395,5.6188,1.57073,0.227999,0.083191,0.278214,0.299018,0.31057,0.388306,0.306596,0.698876,0.160307,5.82829,0.297325,-0.24188,0.0893555,23.5012,-2.05151,85.5605,-0.152525,0.335326,-3.904012158513069,-1.515640914440155,0.171818,999,3.42817,1.18211,1.32126,"20321"
"Tucker Barnhart","ARI",48.5505,166.649,149.622,32.3553,24.3633,6.00998,0.132432,1.8496,14.3306,13.9255,14.0589,0.118954,46.5868,1.62336,1.10214,0.242785,3.66677,0.477583,0.202646,0.216246,0.0843619,0.27955,0.301778,0.288675,0.29527,0.263221,0.583945,0.0790234,2.34793,0.298233,-0.301525,-0.297655,12.6718,-7.63346,61.366,-0.59918,0.859396,-8.575299382209778,4.605574607849121,0.170135,750.9099731445312,2.02666,-0.0631127,1.50409,"10200"
"Jorge Alfaro","CHC",19.9198,71.7081,67.2498,16.0355,11.0119,2.98481,0.0832457,1.95554,7.04278,8.02335,3.13722,0.00633107,22.0531,1.0914,0.181866,0.0477765,2.04676,0.571339,0.114665,0.238446,0.0437499,0.30754,0.142258,0.28278,0.372542,0.285422,0.655322,0.134096,3.31171,0.32425,-0.103205,-0.0515109,6.77475,-1.96246,77.718,-0.154716,-0.186985,-2.1016778498888016,1.3500360548496246,0.168291,750.2000122070312,4.07463,1.50867,1.90804,"12180"
"Seby Zavala","SEA",44.3902,152.595,136.574,26.4865,16.9181,5.4063,0.0517559,4.11037,14.4362,14.6168,11.5371,0.0731784,56.1283,1.43879,1.16737,1.87766,1.95393,0.537969,0.105522,0.193935,0.0756057,0.367826,0.205548,0.26183,0.324567,0.258862,0.586397,0.130632,2.49878,0.288714,-0.243103,-0.166717,11.0507,-7.54211,64.7514,-0.40982,-0.0969335,-6.854692846536636,3.3282335624098778,0.16534,749.8699951171875,2.30948,0.463622,1.41951,"18887"
"Jonathan Aranda","TBR",47.4144,170.996,149.883,36.9495,24.2691,7.44986,0.580599,4.64998,20.7792,20.6775,16.9283,0.906159,45.5495,2.82603,1.19241,0.166296,2.60522,0.475672,0.204404,0.246522,0.0989978,0.266377,0.371646,0.331931,0.397045,0.31847,0.728976,0.150524,3.36881,0.320189,0.0129799,-0.323364,20.8484,0.0134753,100.242,-0.310384,0.0780984,-0.25994233414530754,-3.9247535541653633,0.162754,547.9099731445312,5.88953,0.838482,1.43649,"21837"
"Jace Peterson","ARI",49.2895,180.713,158.144,36.6431,25.3852,6.53224,1.41419,3.31142,20,17.297,18.7904,0.65191,43.2249,1.60269,1.36458,0.811238,2.78953,5.65704,1.08125,0.231707,0.103979,0.239191,0.434712,0.317041,0.353715,0.296621,0.670756,0.122008,5.97896,0.295043,-0.0438996,0.327334,18.7539,-3.26492,83.7567,0.283434,-0.446857,-3.35305854678154,-1.2074971795082092,0.158982,746.3099975585938,4.06586,-0.622294,1.54889,"12325"
"Mark Vientos","NYM",100.589,395.82,360.31,84.3717,51.7829,15.8857,0.837741,15.8654,43.1619,50.2571,28.8705,1.27704,113.723,3.3997,2.80799,0.431679,7.10882,0.980873,0.423898,0.234164,0.0729385,0.287311,0.253866,0.295006,0.415001,0.305089,0.710007,0.180837,2.55569,0.293352,-0.477958,-0.620543,43.8609,-4.36742,91.1223,-1.0985,-0.605375,-5.380349278450012,-6.491177141666412,0.158871,519.3300170898438,2.85173,-0.792773,0.507874,"22184"
"Manny Piña",,9.50841,33.7638,30.185,6.86481,4.52362,1.18969,0.0281828,1.12331,3.69627,4.02942,2.4916,0.0125875,6.99831,0.627606,0.431269,0.0282703,1.00455,0.0673496,0.100634,0.227424,0.0737951,0.207273,0.356029,0.29595,0.380348,0.294998,0.676298,0.152923,2.2324,0.255238,-0.0418529,-0.0877974,3.45842,-0.655504,84.2447,-0.12965,0.465227,-0.7778556048870087,1.1989009976387024,0.156517,999,1.02581,0.950535,2.03863,"2829"
"Casey Schmitt","SFG",62.329,227.85,209.968,49.3729,33.36,10.2994,0.684522,5.02888,22.955,23.8733,11.9361,0.110024,52.9789,2.65375,1.82828,1.46321,4.27916,1.83742,0.523618,0.235144,0.052386,0.232517,0.2253,0.282538,0.362569,0.280896,0.645106,0.127424,3.89634,0.288343,-0.261218,-0.222136,20.6701,-7.09207,74.6334,-0.483354,-0.212033,-7.526170641183853,1.3353193253278732,0.155559,671.0900268554688,3.35717,-0.990984,1.26222,"27577"
"Luis Torrens",,46.3309,112.166,102.456,23.3503,15.2376,4.52144,0.142879,3.44833,10.6727,12.3285,7.78546,0.150757,31.0962,1.08136,0.843109,0,1.93487,0.0623864,0.0295972,0.227906,0.0694104,0.277235,0.250367,0.287228,0.375796,0.288394,0.663024,0.14789,1.70637,0.289465,0.00210984,-0.184581,10.8739,-2.79286,79.7434,-0.182471,0,-2.951087862253189,0.6594105958938599,0.15196,999,1.49859,2.077,1.69828,"15905"
"Owen Miller","MIL",52.5526,203.117,186.213,46.904,32.7635,10.2958,0.394568,3.45017,21.3646,20.7207,12.4154,0.221612,40.881,2.41934,1.95589,0.113443,3.77517,4.38541,0.960099,0.251884,0.0611245,0.201268,0.303696,0.304127,0.366996,0.2934,0.671123,0.115112,4.60776,0.302104,-0.247281,0.106803,20.5356,-4.21304,81.5965,-0.140478,-0.921636,-4.77138264477253,-0.6228474378585815,0.15194,667.8900146484375,5.56436,-0.0566302,1.53461,"24655"
"Travis Jankowski","TEX",56.0365,185.973,161.103,39.7833,31.4965,6.8144,0.87485,0.597553,22.5496,14.2523,21.4825,0.265601,32.7377,1.60295,0.8821,0.902376,3.53698,9.19088,1.72595,0.246944,0.115514,0.176035,0.6562,0.339702,0.311231,0.296373,0.650933,0.0642867,6.12455,0.304593,-0.816048,0.691176,19.2614,-3.39824,84.0523,-0.124872,0.728521,-3.6785548254847527,-1.150097668170929,0.148572,733.489990234375,2.95251,3.31818,1.7612,"13768"
"David Peralta",,87.9896,333.474,305.711,78.2468,51.1939,17.6092,1.63004,7.81373,35.357,38.9977,22.3805,1.61292,65.2571,2.32779,2.76757,0.286745,6.15309,2.26283,0.923899,0.25595,0.067113,0.195689,0.342958,0.309001,0.400892,0.305938,0.709893,0.144942,3.74966,0.299196,-0.486835,-0.509799,37.1874,-3.44446,91.7008,-0.996635,0.749507,-4.368998944759369,-5.496667802333832,0.147407,999,4.23457,0.0740799,0.965755,"2136"
"Matt Duffy","TEX",52.9776,162.139,148.173,37.7217,29.8827,6.05297,0.374298,1.41174,15.0491,13.2285,11.1218,0.0272573,32.2787,2.04075,0.804264,0,4.15417,0.966198,0.160147,0.25458,0.0685938,0.19908,0.344554,0.31383,0.329066,0.286961,0.642896,0.074486,3.20775,0.314954,-0.0619873,-0.205814,15.5256,-4.23014,77.5287,-0.267801,0,-4.633458644151688,0.5957504510879517,0.146696,999,3.43215,1.34716,1.72037,"13836"
"Justyn-Henry Malloy","DET",14.2761,57.4564,48.5348,11.8082,7.69082,2.26842,0.0428937,1.80608,7.04517,6.47849,7.98763,0.062256,16.9815,0.754074,0.0926517,0.0872602,0.819714,0.144179,0.0487128,0.243294,0.139021,0.295554,0.470374,0.358205,0.403435,0.337802,0.76164,0.160141,2.34045,0.335193,0.00783951,-0.11786,7.92777,0.927044,114.894,-0.11002,-0.158217,0.9153821617364883,-1.4066411554813385,0.145674,999,4.1408,0.862411,1.94713,"sa3017073"
"José Fermín","STL",20.8544,74.8638,65.8734,16.2206,12.0108,2.90614,0.105781,1.19789,8.86255,7.10911,6.37038,0.0790262,10.047,1.26287,0.105559,1.2516,1.26009,1.19299,0.315857,0.246238,0.0850929,0.134204,0.634055,0.324047,0.348121,0.30022,0.672168,0.101883,4.17703,0.274467,-0.112533,-0.045468,7.99296,-1.12877,87.8038,-0.158001,-0.464884,-1.2705828845500946,0.1787707805633545,0.145075,999,3.16149,1.17471,1.92404,"21746"
"Jacob Stallings","COL",53.2009,191.103,169.389,40.3873,29.172,8.23938,0.0838837,2.89202,18.1692,18.1615,17.3154,0.047188,42.4383,1.90609,1.38036,1.11177,4.6784,0.0968443,0.224639,0.23843,0.0906079,0.222071,0.408013,0.313746,0.339282,0.291252,0.653027,0.100852,1.47666,0.298913,-0.500076,-0.447961,18.9801,-4.30462,65.4346,-0.948037,-0.0432647,-9.131300747394562,4.061739586293697,0.143511,716.2899780273438,1.70672,-0.431741,1.45816,"13723"
"Luis Guillorme","ATL",29.4507,99.9959,87.0637,21.5007,16.7195,3.98433,0.181889,0.614979,10.1029,7.57249,11.1538,0.433246,17.5424,0.420851,0.396357,0.961177,2.81724,0.132394,0.0851942,0.246954,0.111543,0.175431,0.635822,0.333978,0.318086,0.294062,0.652064,0.0711324,2.32561,0.30137,-0.0829135,-0.224152,10.1649,-2.01906,80.8562,-0.307065,-0.431512,-2.678599089384079,0.7047018706798553,0.142781,999,2.51116,0.725522,1.86702,"16451"
"Dillon Dingler","DET",10.013,37.7071,34.2583,7.34411,4.8164,1.49862,0.0496959,0.979388,3.78819,4.13113,2.66642,0.0191727,11.7048,0.66302,0.0615108,0.0579209,0.746433,0.0646443,0.0342787,0.214375,0.070714,0.310412,0.227807,0.2835,0.346786,0.278472,0.630286,0.132411,2.57877,0.294178,0.00323996,-0.0641564,3.34481,-1.24959,73.7714,-0.0609165,0.605411,-1.245952546596527,1.3780155181884766,0.14092,999,1.68272,-0.78779,2.01434,"sa3014528"
"David Villar","SFG",26.8888,98.9958,87.6499,18.7105,10.9875,4.02635,0.0726938,3.62402,11.2066,11.1499,8.80032,0.00889777,30.3609,1.99886,0.473205,0.0735108,1.44575,0.527929,0.150737,0.213469,0.0888959,0.306689,0.289857,0.298312,0.385104,0.299765,0.683417,0.171635,3.05971,0.278667,-0.0170547,-0.125837,10.532,-1.53002,87.4937,-0.142892,0.0775486,-1.651512935757637,-0.33740150183439255,0.137477,999,3.61586,0.810755,1.68995,"24782"
"Cade Marlowe","SEA",45.4014,165.845,150.809,31.9982,20.7714,6.24463,1.12596,3.85617,18.3946,16.6219,12.5345,0.0939872,53.6017,1.32148,0.86082,0.319398,1.76774,6.45566,1.59009,0.212178,0.0755795,0.323204,0.233845,0.277022,0.345227,0.273284,0.622249,0.13305,6.51372,0.298711,-0.236058,0.353906,13.9967,-6.21055,74.7478,0.117848,2.48776,-4.9001912623643875,0.619389533996582,0.135009,749.8400268554688,3.05919,-0.471726,1.53278,"25505"
"George Valera","CLE",15.3664,61.7376,53.5522,11.7454,7.48017,2.3304,0.0858693,1.84896,6.72244,6.72703,7.31624,0.0774883,19.0105,0.675357,0.0997824,0.0939761,0.881969,0.223059,0.0866498,0.219326,0.118505,0.307924,0.384853,0.320179,0.369628,0.306467,0.689807,0.150302,2.74263,0.301789,-0.00256699,-0.110576,6.9118,-0.610564,95.5733,-0.113143,-0.289899,-0.44060569256544113,-0.3237755261361599,0.132944,999,2.14968,-0.473505,1.90096,"sa3006872"
"Brett Wisely","SFG",30.1459,104.187,92.7262,20.4603,13.3923,4.69914,0.375687,1.99325,11.4279,9.23359,9.41075,0.0412015,28.5738,0.785311,0.78643,0.478772,1.77417,2.34822,0.882551,0.220653,0.0903252,0.274254,0.329349,0.295601,0.343922,0.283004,0.639523,0.123269,5.06096,0.293382,-0.0530794,-0.0842939,9.63404,-3.0606,76.0698,-0.137373,0.309749,-3.1754461973905563,0.9610494673252106,0.132603,999,2.99709,-0.930321,1.77322,"27735"
"Martín Maldonado","CHW",71.5662,260.045,232.224,45.0939,27.8611,7.97349,0.159104,9.1002,24.8914,26.1941,20.4068,0.0665266,85.5603,3.04264,0.997827,3.37401,4.43695,0.321789,0.268509,0.194183,0.0784742,0.329021,0.238508,0.267048,0.34745,0.270286,0.614498,0.153267,2.00763,0.259768,-0.917019,-0.443816,21.2994,-10.3856,67.4022,-1.36084,-1.38598,-11.690183997154236,4.136104106903076,0.128832,655.1300048828125,2.24619,-0.205976,0.946066,"6887"
"Jorge Barrosa","ARI",9.05512,35.2415,31.7375,7.59108,4.96186,1.69298,0.0762451,0.859994,4.34739,3.30746,3.14982,0.0211441,7.10313,0.241936,0.0577926,0.0544351,0.811958,0.963669,0.221491,0.239183,0.089378,0.201556,0.44344,0.312127,0.378622,0.303723,0.690749,0.139439,5.01637,0.282437,-0.0841445,0.0350445,3.86515,-0.428817,88.5183,-0.0491,0.493152,-0.5503790006041527,0.6328913569450378,0.127917,999,2.22525,-0.410573,2.06896,"sa3005524"
"Pedro Pagés","STL",8.18159,31.0076,28.3259,6.37232,4.23725,1.2027,0.0205981,0.911769,3.08424,3.09533,2.43214,0.0511406,7.82486,0.150591,0.0509675,0.0479887,0.726394,0.0380612,0.0214745,0.224964,0.0784367,0.252353,0.310822,0.289249,0.365443,0.286693,0.654692,0.140479,1.97451,0.278028,-0.00380267,-0.0536064,2.96224,-0.815858,78.5845,-0.0574091,0.448076,-0.8665639311075211,1.0793707072734833,0.126402,999,1.70196,-0.319443,2.06373,"sa3010339"
"Ben Gamel",,33.0677,122.86,107.655,25.2533,16.3585,5.4585,0.623842,2.81252,13.5217,12.3183,13.2936,0.503548,29.4305,1.03047,0.671529,0.209452,1.44616,1.25347,0.468685,0.234576,0.108201,0.239544,0.451694,0.322683,0.375245,0.306925,0.697928,0.140669,4.31827,0.294949,-0.0983129,-0.179661,13.8015,-1.16829,92.3737,-0.277974,0.0212435,-1.4196994006633759,-1.5096689835190773,0.124648,999,0.988969,0.226469,1.6908,"12160"
"Charles Leblanc","LAA",11.9426,37.3118,33.9569,7.90678,5.46368,1.56527,0.0626677,0.815165,4.14665,3.67625,3.03936,0.0451816,11.5815,0.315584,0,0,0.606453,0.42341,0.0957723,0.232847,0.0814583,0.310396,0.262433,0.301827,0.354652,0.290165,0.656479,0.121804,4.00803,0.32892,-0.0119801,-0.0233419,3.67207,-0.874158,80.2472,-0.035322,0.746853,-0.9184179492294788,0.8839479684829712,0.122975,999,2.05828,-0.723498,2.04591,"19813"
"Ryan Bliss","SEA",15.9074,66.2277,61.1288,13.8727,9.20131,2.7556,0.157735,1.75809,7.85939,6.38442,4.36574,0.0224226,17.0688,0.417247,0.214421,0.101517,0.791432,3.15461,0.654146,0.226943,0.0659202,0.257729,0.255773,0.282123,0.363464,0.282043,0.645587,0.136521,5.88538,0.284941,-0.231337,0.247242,6.07114,-1.99832,80.8189,0.0159058,0.205841,-1.5062049441039562,0.45132479071617126,0.119189,999,4.87132,-0.232021,1.95695,"sa3016951"
"Jackson Merrill","SDP",33.0343,135.012,124.433,31.4906,21.8932,6.56401,0.448341,2.58512,15.1469,15.0863,8.12882,0.08527,21.8068,0.666963,0.867413,0.915866,2.3191,2.45011,0.477667,0.253074,0.0602082,0.161518,0.372765,0.30043,0.375357,0.294391,0.675787,0.122283,4.83042,0.286454,-0.192428,0.0526038,13.7612,-2.68922,83.8311,-0.139825,0.188247,-2.799858570098877,-0.6035515815019608,0.118598,999,3.26337,-1.68281,1.71252,"sa3016829"
"Eddys Leonard","DET",8.30395,34.4043,30.9665,7.42988,4.98124,1.47837,0.0135069,0.956761,3.71974,3.49405,2.30195,0,7.99679,0.966586,0.0737044,0.0955472,0,0.167001,0.0584642,0.239933,0.0669088,0.232436,0.287859,0.311828,0.381236,0.305379,0.693064,0.141303,2.67548,0.293078,-0.00965819,-0.0548418,3.82065,-0.371316,92.4213,-0.0645,-0.0150969,-0.3769203647971153,0.36934514436870813,0.115806,999,2.13913,0.558981,2.06209,"sa3005554"
"Jacob Young","WSN",26.8823,102.182,92.0522,23.6082,17.3989,4.39397,0.917519,0.897781,10.915,8.5802,6.73483,0.0795697,18.4091,1.18724,0.798478,1.40968,1.82361,6.47216,0.930527,0.256465,0.0659099,0.180159,0.365843,0.312885,0.353392,0.293488,0.666277,0.0969271,7.04161,0.308801,-0.427803,0.707189,10.3384,-2.11192,81.4974,0.279386,0.382728,-2.0628305971622467,-0.2584041357040405,0.115571,693.9099731445312,3.93905,1.28238,2.01081,"29931"
"Tyler Gentry","KCR",21.6679,86.0162,75.8093,18.1479,12.214,3.76394,0.063856,2.10611,9.41001,8.75435,7.95583,0.0380399,21.3699,1.31924,0.800104,0.131687,1.61255,1.03294,0.189117,0.239389,0.0924922,0.248441,0.372291,0.319301,0.374069,0.305774,0.69337,0.13468,3.69317,0.301916,-0.0856079,-0.0385169,9.58039,-0.900186,91.5889,-0.124125,0.227897,-1.0057154521346092,-0.7752483487129211,0.114185,999,2.29824,-1.64646,1.85915,"sa3014485"
"Eduardo Escobar",,69.9769,265.04,243.714,56.8878,36.2602,10.4976,2.29011,7.83988,28.574,31.2212,18.0958,0.677151,62.9941,0.948807,1.86467,0.41692,3.62769,0.932484,0.405663,0.23342,0.0682758,0.237678,0.287262,0.286946,0.391792,0.292381,0.678738,0.158372,4.16339,0.280684,-0.263902,-0.405638,26.5719,-5.72169,82.461,-0.66954,-1.45537,-6.333932995796204,-1.5535414144396782,0.11253,728.5599975585938,1.60151,0.84304,0.982936,"6153"
"Samad Taylor","SEA",12.3459,41.5665,36.9558,8.75239,5.72268,1.90613,0.0728496,1.05073,5.04705,3.88275,4.00916,0.0430089,10.8744,0.220665,0.175797,0.205014,0.733186,2.75587,0.314848,0.236834,0.0964519,0.261615,0.368679,0.313872,0.377651,0.304018,0.691523,0.140817,6.18155,0.305542,-0.248721,0.34193,4.56903,-0.495609,96.0501,0.0932086,-0.373694,-0.10351631045341492,-0.18317094445228577,0.112239,747.8900146484375,4.09955,0.805586,2.07909,"22274"
"Brett Sullivan","SDP",14.365,49.2479,45.2811,10.5228,7.03538,2.41415,0.0528668,1.0204,5.03814,4.7904,3.39548,0.0384434,8.4491,0.181502,0.324095,0.0656616,0.76429,0.655624,0.106916,0.232388,0.0689468,0.171563,0.401875,0.286685,0.355642,0.280961,0.642326,0.123254,3.91,0.262964,-0.0795236,0.00452443,4.47031,-1.53026,74.6774,-0.0749992,-0.0651018,-1.5946088433265686,1.0433073788881302,0.112081,999,2.77575,0.106394,2.00496,"18217"
"Ben Rortvedt","NYY",14.6049,47.0756,41.8701,8.27645,5.27296,1.63168,0.0256375,1.34616,4.83209,4.92877,4.43815,0.0191403,13.3667,0.517214,0.0618813,0.188216,0.776294,0.069975,0.0417053,0.19767,0.0942771,0.283942,0.33203,0.282204,0.334317,0.274637,0.616521,0.136647,1.98459,0.254611,0.00945152,-0.082271,4.02591,-1.70997,70.3677,-0.0728194,0.164267,-1.772613488137722,1.2911871820688248,0.11168,999,2.54412,0.720469,1.94546,"20287"
"Austin Wynns","CIN",23.7945,80.894,73.0816,16.3082,11.7035,2.74649,0.0233106,1.83486,7.34633,7.5993,6.04715,0.0146677,19.6186,0.792219,0.226084,0.746977,2.11184,0.293682,0.0793677,0.223151,0.074754,0.242522,0.308236,0.288814,0.336691,0.277438,0.625504,0.11354,2.22231,0.279116,-0.119058,-0.117525,7.10622,-2.75025,66.0135,-0.236584,0.150958,-3.642561912536621,1.9869561344385147,0.109645,750.530029296875,2.6621,-0.598697,1.85901,"15271"
"Ryan Kreidler","DET",13.1219,43.8524,39.0618,8.36788,5.4685,1.623,0.0545269,1.22185,4.75279,4.73564,3.98258,0.0096242,13.5655,0.373072,0.207901,0.226986,0.484467,1.15011,0.189265,0.214222,0.090818,0.309344,0.293583,0.291655,0.352403,0.284637,0.644057,0.138181,4.65153,0.291884,-0.0928434,0.074515,4.11446,-1.2287,78.0447,-0.0183284,0.141279,-1.1719545237720013,0.7487740814685822,0.106373,999,4.46235,1.98115,2.00211,"25867"
"Carlos Pérez",,32.3046,91.3078,84.9056,18.4855,12.4413,3.81255,0.0922767,2.13931,7.16489,8.54404,4.45259,0.043284,14.5096,0.881935,0.909684,0.157999,2.09859,0.0370178,0.0249874,0.217718,0.0487646,0.158909,0.306872,0.261328,0.340384,0.261921,0.601712,0.122666,1.54073,0.236331,0.00442034,-0.139775,6.84436,-4.28097,67.229,-0.135354,0,-3.7206885516643524,1.6774652004241943,0.105605,999,0.889964,0.188526,1.81075,"20805"
"Pavin Smith","ARI",30.8812,116.538,102.981,24.7865,16.3632,4.97353,0.187782,3.26205,13.3461,13.6284,12.5039,0.132116,24.374,0.522604,0.4527,0.0776865,2.09325,0.425216,0.119735,0.24069,0.107295,0.20915,0.513003,0.324686,0.387661,0.313321,0.712347,0.146971,2.86388,0.283972,-0.111223,-0.190927,13.7103,-0.489151,94.9522,-0.30215,-0.162882,-1.0309206545352936,-1.910272240638733,0.102506,999,3.99856,-0.387063,1.68206,"19892"
"Jonathan Schoop",,56.58,211.473,195.604,46.4585,31.8508,9.18317,0.216754,5.20778,22.2759,21.8257,11.5364,0.0673023,46.389,2.20316,1.89704,0.232549,5.24038,1.00512,0.203948,0.237514,0.0545528,0.219361,0.248689,0.284975,0.36655,0.283602,0.651525,0.129037,3.04721,0.282725,-0.0153775,-0.235819,19.6596,-6.10714,76.4775,-0.251196,-0.736656,-6.312618583440781,0.13649111986160278,0.101475,999,2.14067,-0.516888,1.31549,"11265"
"Roberto Pérez","BOS",16.0183,57.2834,50.9128,10.4953,7.28904,1.54795,0.0444681,1.61382,5.51359,5.83704,5.88233,0.00891627,19.5537,0.281124,0.0682822,0.138856,0.74026,0.10264,0.0732915,0.206142,0.102688,0.341349,0.30083,0.291519,0.333386,0.279223,0.624905,0.127244,1.99285,0.297899,-0.11272,-0.113991,5.11702,-1.86263,68.3979,-0.226711,0.220372,-2.3958007842302322,1.456349715590477,0.100396,999,3.03118,1.09656,1.91467,"2900"
"Brett Harris","OAK",9.09642,35.7421,31.9662,7.25851,4.96821,1.44286,0.0383949,0.809044,3.59651,3.13642,2.54172,0.0172976,7.38674,0.659134,0.0574521,0.517533,0.768736,0.678101,0.0762797,0.227068,0.071113,0.206668,0.344093,0.296934,0.350535,0.286763,0.64747,0.123467,4.35186,0.270669,-0.0917026,0.0406137,3.4166,-0.938361,84.4475,-0.0510889,0.368784,-0.7171468287706375,0.5091612040996552,0.100354,999,2.61048,-1.26477,2.06497,"sa3017293"
"Zack Short","NYM",28.7491,94.0607,80.8768,15.8198,9.47165,3.60352,0.0731616,2.67144,9.54465,9.66123,10.8215,0.095742,27.5355,0.470788,1.61107,0.280517,1.01908,1.59985,0.201656,0.195603,0.115048,0.292742,0.393001,0.289102,0.341061,0.27876,0.630163,0.145458,4.05187,0.251494,-0.248164,0.075604,8.36613,-3.09462,73.1775,-0.17256,0.606779,-3.2468440234661102,1.0504385828971863,0.100046,748.6199951171875,3.05189,0.703781,1.73063,"19562"
"Andre Lipcius","DET",10.2615,37.7924,33.9504,8.18973,5.2848,1.87911,0.0528237,0.973,3.94189,3.54496,3.60195,0.0251525,7.46389,0.149578,0.0523942,0.038046,0.829494,0.165353,0.0453031,0.241226,0.0953089,0.197497,0.482584,0.316288,0.385665,0.308296,0.701953,0.144439,2.60895,0.282279,-0.012417,-0.055483,4.28843,-0.316353,94.4426,-0.0679,-0.126927,-0.3195566236972809,0.03142933547496796,0.0993089,999,3.09029,1.65942,2.05672,"25822"
"Jake Alu","WSN",38.7261,145.551,133.172,33.2884,23.5827,7.22788,0.5008,1.97706,15.0008,14.0515,9.27401,0.091559,30.5654,1.33789,1.23196,0.534397,2.29354,3.48758,0.88614,0.249965,0.0637167,0.209999,0.303415,0.302727,0.356298,0.289196,0.659025,0.106333,4.90487,0.307391,-0.194786,0.0607278,14.2074,-3.52711,78.6199,-0.134058,0.951138,-3.989211156964302,0.027535557746887207,0.0992805,745.1599731445312,4.22472,1.09789,1.74052,"25569"
"Luisangel Acuña","NYM",13.3999,40.1183,37.2672,9.04779,6.48799,1.66835,0.0994761,0.791968,4.48554,3.4427,2.6593,0.0181353,8.97677,0.19178,0,0,0.801404,2.05699,0.18434,0.242781,0.0662864,0.223757,0.296242,0.296594,0.35664,0.287315,0.653235,0.113859,5.92404,0.300228,-0.0525907,0.261774,3.85333,-1.03485,79.0085,0.209183,0,-0.8169931620359421,0.4422210156917572,0.098715,999,0.660091,2.00771,2.08856,"sa3008765"
"Jose Miranda","MIN",40.9761,163.202,150.012,38.4988,26.279,7.85784,0.0723252,4.28961,17.5495,19.2849,9.90707,0.153062,27.9666,2.26407,0.9297,0.0885549,4.85776,0.571343,0.106818,0.256638,0.0607044,0.171362,0.354246,0.310643,0.395768,0.307482,0.706411,0.139131,2.42886,0.288233,-0.114311,-0.225901,18.4088,-1.4764,95.4623,-0.340212,0.358985,-1.2275492548942566,-3.344759166240692,0.0969864,614.8400268554688,3.95408,0.900812,1.57669,"20538"
"Taylor Trammell","SEA",33.3847,114.724,100.111,20.1877,11.5438,4.2368,0.0865524,4.32058,13.3459,12.9064,12.2839,0.0973546,39.3008,1.11248,0.735451,0.4809,2.23718,2.30265,0.915831,0.201653,0.107074,0.342567,0.312562,0.293971,0.375176,0.293838,0.669147,0.173523,4.09727,0.277274,0.0142178,-0.11744,11.6406,-2.33784,88.9941,-0.103223,0.204719,-1.616138443350792,-1.3408665508031845,0.093819,999,3.51139,1.32519,1.60785,"19960"
"Logan Porter","KCR",8.80822,27.8623,24.4646,5.40311,3.51673,1.07222,0.0327681,0.78139,2.84614,2.70501,2.71155,0.0097266,7.71631,0.349089,0,0.336983,0.951155,0.0142275,0.00755647,0.220854,0.0973198,0.276945,0.351405,0.30749,0.363179,0.297587,0.670668,0.142325,1.80933,0.289455,0.00294332,-0.0509484,2.91383,-0.481028,86.0091,-0.0480051,0,-0.523010078817606,0.5118728876113892,0.0934018,999,0.305864,3.62999,2.07504,"20626"
"Diego Castillo",,16.8475,47.5804,43.1464,9.9267,6.71643,2.17231,0.0404067,0.997554,5.1771,4.9532,4.01353,0.0584054,9.31145,0.232112,0.154325,0.0340805,0.793332,0.302621,0.132398,0.23007,0.0843526,0.195699,0.431032,0.298074,0.351651,0.286658,0.649725,0.121581,3.09198,0.270648,-0.0219289,-0.0793724,4.5441,-1.2533,76.7769,-0.101301,-0.000465069,-1.4701882302761078,0.7795123718387913,0.0927234,999,3.61684,1.82413,1.99102,"19906"
"Tommy La Stella",,30.4478,99.9159,90.4777,21.8181,15.4284,4.46034,0.0975612,1.83184,10.1483,9.44027,7.90908,0.0688503,15.7898,0.694368,0.749149,0.0855519,1.51372,0.120621,0.0873143,0.241144,0.0791574,0.158031,0.500899,0.304733,0.353337,0.290173,0.65807,0.112193,2.08296,0.271534,-0.175454,-0.197367,9.834,-2.34017,80.9564,-0.372821,-0.279096,-2.6913884580135345,0.1907772421836853,0.0895727,999,1.57714,0.257137,1.81147,"12371"
