Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Matt Festa","SDP",0.357612,0.164785,0,4.30044,12.8377,0,0.204799,1.40249,13.2504,56.5768,11.4139,6.88197,6.33141,2.09846,6.09993,0.152839,0.636618,13.9357,9.46548,4.14322,2.28457,1.42532,0.246316,0.107817,0.13849875330924988,0.229011,1.32176,0.275557,0.72941,,,4.7356,-0.0322855,0.0115393,999,0.963203,1.39885,1.16294,"19330"
"Taylor Lehman","PHI",0.227216,0.705886,0,4.93075,9.76453,0,0,1.24508,10.027,44.5953,10.0485,5.9711,5.49342,1.45886,5.13069,0,0.337746,8.49497,7.62487,4.60518,1.65572,1.30943,0.19049,0.11505,0.07544019818305969,0.256819,1.51383,0.294439,0.700939,,,5.08814,-0.0325782,-0.0439594,999,0.673213,-0.181078,1.13739,"sa3007834"
"Colten Brewer","CHC",0.229775,0.370344,0,4.81252,9.0441,0.10023,0,0.599975,10.1664,44.8619,10.2516,5.90896,5.43624,1.37962,4.5248,0.0860498,0.602857,8.76263,7.75726,4.00566,1.93658,1.22133,0.195325,0.100861,0.09446386992931366,0.258003,1.45345,0.299809,0.690344,,,4.80847,-0.0327993,-0.0519926,999,1.72828,-0.876882,1.15599,"12997"
"Wander Suero","HOU",1.329,1.209,0,4.70676,18.2631,0,0,0.838261,19.2707,83.1684,18.6203,10.9544,10.0781,2.8787,7.7689,0.220937,0.894008,17.8439,8.33363,3.62831,2.29684,1.34444,0.214552,0.0934118,0.1211399957537651,0.249919,1.36939,0.292689,0.690315,,,4.6937,-0.0329428,-0.080682,999,0.680317,0.83077,0.957287,"15855"
"Robert Gsellman","WSN",0.227883,0.268216,0,5.26261,14.0269,0,0.00727913,1.0052,15.4371,67.9736,16.6226,9.8115,9.02658,2.28179,6.14238,0,0.44115,12.6659,7.38436,3.58108,2.06205,1.33031,0.186335,0.0903642,0.09597091376781464,0.27077,1.47469,0.308786,0.661889,,,4.81506,-0.0338431,-0.175956,999,1.09198,-0.588375,1.02486,"13696"
"Josh James",,0.143845,0.175499,0,4.88721,7.7376,0,0,0.904343,7.936,34.8376,7.84602,4.68416,4.30943,1.16882,3.75287,0,0.224321,7.14948,8.10803,4.25603,1.90507,1.32552,0.205223,0.107725,0.09749820083379745,0.254242,1.46155,0.29621,0.694073,,,4.87138,-0.0343057,-0.0708212,999,0.673218,-0.594209,1.19485,"16794"
"Logan Sawyer","STL",0.4926,0.511111,0,4.88308,8.62015,0,0,0.612535,8.81928,38.9531,9.147,5.20112,4.78503,1.26946,3.76724,0.168255,0.462947,7.06461,7.20937,3.84444,1.87527,1.29547,0.181362,0.0967122,0.08464967459440231,0.263428,1.46432,0.298518,0.692568,,,4.96315,-0.034949,-0.00729187,999,0.599665,-0.491005,1.15631,"sa829628"
"Drew Hutchison",,0.627772,0.802242,0.098928,5.10049,2.67931,1.67494,0,0,11.0112,50.2903,11.9134,6.78291,6.24028,1.79849,5.95618,0.11741,0.488223,7.17651,5.86572,4.86828,1.20488,1.47,0.142702,0.118436,0.02426571398973465,0.271711,1.62285,0.290067,0.722179,,,5.83065,-0.0353857,-0.00997149,999,1.98877,0.379662,1.06185,"10732"
"Joel Kuhnel","HOU",0.672361,0.690402,0,5.13051,12.1306,0,0.000420859,0.878567,13.9172,60.8225,15.6773,8.62348,7.93361,1.92844,3.94978,0.557145,0.835416,9.87665,6.38704,2.55425,2.50056,1.24708,0.162385,0.0649395,0.09744542837142944,0.279766,1.41027,0.310834,0.650052,,,4.66854,-0.0353916,-0.148503,999,2.61443,-0.246723,1.06197,"19995"
"Jorge Alcala","MIN",2.0792,2.83451,0,4.42663,38.7855,0,0,5.18713,42.6041,180.658,38.8939,22.7769,20.9547,6.36354,16.4276,0.522394,1.78461,42.5404,8.98654,3.47028,2.58957,1.34428,0.235475,0.0909318,0.14454291015863419,0.239427,1.2985,0.286505,0.701203,,,4.48219,-0.0359635,-0.00210378,999,1.974,-0.789111,0.673756,"19459"
"Wil Crowe",,0.98701,1.41425,0.0767881,4.96469,14.0945,0.693999,0.232373,1.29381,18.1929,82.6404,19.5574,10.9085,10.0358,2.59085,9.22535,0.761798,1.09824,15.3967,7.61674,4.56377,1.66896,1.28169,0.18631,0.111632,0.0746774971485138,0.270441,1.58209,0.312292,0.71055,,,5.11612,-0.0362406,-0.0390674,999,1.88341,0.356083,0.897553,"19800"
"Shane Greene","TEX",0.362616,0.283199,0,4.77767,12.8089,0,1.68762,1.55024,16.1651,70.9019,15.6067,9.32745,8.58125,2.39293,7.67533,0.120407,0.741234,15.623,8.69821,4.27329,2.03548,1.33228,0.220347,0.108253,0.11209401488304138,0.249766,1.44027,0.297143,0.700112,,,4.8085,-0.0368204,-0.0130253,999,1.57572,-1.19873,1.07012,"10756"
"Shane Drohan","CHW",2.57284,3.3398,0.836743,4.62523,49.297,1.14426,0,5.11078,53.5488,233.899,52.056,29.9125,27.5195,7.72585,24.3599,0.962525,2.19157,49.7659,8.3642,4.09418,2.04295,1.29849,0.212767,0.104147,0.10861977189779282,0.251057,1.42703,0.295819,0.708896,,,4.75943,-0.037855,0.00724205,999,1.94558,-0.274913,0.371262,"sa3014447"
"Corbin Martin","ARI",0.880031,1.3692,0,4.75606,19.6157,0.243396,0,0.887962,22.7496,99.696,23.0611,13.0675,12.0221,3.14143,9.8244,0.348022,0.836527,20.6219,8.15824,3.88664,2.09905,1.24278,0.206848,0.0985436,0.10830426216125488,0.259012,1.44554,0.305181,0.695675,,,4.64309,-0.037886,-0.0266966,999,2.72929,-2.77854,0.893554,"19884"
"Carson Coleman","TEX",1.13073,1.12558,0,4.55763,21.5342,0,0,1.57932,23.0681,100.452,21.1411,12.6975,11.6817,3.69523,10.4509,0,1.96296,24.2582,9.46434,4.07741,2.32117,1.44169,0.24149,0.104038,0.13745185732841492,0.240134,1.36951,0.290352,0.715193,,,4.84872,-0.0382129,-0.0248647,999,1.5033,0.333456,0.914542,"sa3014857"
"Eli Villalobos","MIA",0.134031,0.221204,0,5.03023,7.57699,0,0,0.959548,7.7859,34.8862,7.99071,4.73006,4.35165,1.06987,4.03516,0,0.281203,6.57783,7.60355,4.66438,1.63013,1.2367,0.188551,0.115666,0.07288487255573273,0.261392,1.54457,0.301928,0.692988,,,5.01486,-0.0384688,-0.0550333,999,0.5119,-0.276923,1.17809,"sa3007997"
"Kelvin Caceres","LAA",1.56835,1.24556,0,4.84395,25.833,0,0,1.9065,25.4259,114.216,22.9903,14.8746,13.6846,3.14777,16.112,0.437489,1.37815,28.035,9.92353,5.70316,1.74,1.11422,0.245456,0.141067,0.10438989102840424,0.237686,1.53789,0.302742,0.698297,,,4.7229,-0.0388875,-0.118764,999,2.47952,-0.474347,0.705625,"24681"
"Jake Brentz","KCR",0.943516,1.64942,0,5.25314,26.6211,0,0,3.80376,26.3106,119.04,24.1451,16.6924,15.357,3.2969,16.6163,0.413487,1.97829,29.6413,10.1393,5.68388,1.78387,1.12776,0.249002,0.139585,0.10941675305366516,0.240379,1.54924,0.308827,0.665887,,,4.75104,-0.0404184,-0.27285,999,4.78423,-2.20669,0.675048,"17783"
"Justin Yeager","MIL",0.678474,0.68428,0,4.66795,12.588,0,0,0.945438,12.8075,56.7918,11.501,7.2204,6.64277,1.92712,7.54507,0,0.603966,13.7021,9.6286,5.30202,1.81603,1.35421,0.241268,0.132855,0.10841310024261475,0.236437,1.4871,0.289997,0.723366,,,4.98024,-0.0406363,0.0191798,999,0.461535,1.54597,1.05708,"sa3010825"
"Keegan Thompson","CHC",2.01924,1.48974,0.108696,4.51501,27.7543,0.73085,0.131467,2.49155,34.8084,153.229,33.1496,18.9807,17.4623,5.04327,17.3984,0.319836,1.73615,33.2878,8.60684,4.49851,1.91326,1.30398,0.217243,0.113546,0.10369716584682465,0.247212,1.45218,0.293499,0.725895,,,4.87507,-0.0422653,0.0704919,999,2.97408,-1.73562,0.650022,"19795"
"Elieser Hernández",,1.39875,1.47004,0.0042242,4.70617,17.9636,0.686806,0,1.21747,22.658,95.8075,21.7258,12.8783,11.848,4.67943,7.10674,0.505012,1.26663,23.3725,9.28378,2.82287,3.28877,1.85872,0.243952,0.0741773,0.1697750836610794,0.248482,1.27251,0.287062,0.716036,,,4.98546,-0.042407,0.011704,999,2.85662,-0.673016,0.949401,"16933"
"Brad Boxberger",,2.15577,2.28952,0,4.41577,44.7934,0,0.79521,5.95204,43.679,186.692,38.3706,23.2942,21.4307,6.14584,19.3471,1.12938,2.30508,43.0759,8.87572,3.98645,2.22647,1.26634,0.230732,0.103631,0.1271008774638176,0.232493,1.32141,0.278236,0.700896,,,4.59896,-0.0431621,0.107988,999,2.3144,-0.442777,0.645987,"10133"
"Nabil Crismatt","LAD",0.684979,0.733229,0,4.63644,14.1428,0.000354505,0,1.00822,17.1484,74.2651,18.1866,9.60236,8.83417,2.74501,5.52582,0.220878,0.822287,14.6116,7.66863,2.90012,2.64425,1.44066,0.19675,0.0744067,0.12234316766262054,0.267777,1.38277,0.305409,0.710139,,,4.74241,-0.043401,-0.0686264,748.1099853515625,1.70587,-1.39334,1.0474,"17732"
"Ryan Tepera",,1.49554,1.85965,0,4.40716,23.0463,0,0.543862,2.95265,23.3366,100.668,21.9126,12.4212,11.4275,3.3991,8.88525,1.06293,2.1944,22.0609,8.50802,3.42669,2.48287,1.3109,0.219145,0.0882627,0.1308818832039833,0.244591,1.31972,0.288693,0.70573,,,4.68222,-0.0436255,0.0587138,999,1.7455,0.141932,0.955153,"10291"
"Gavin Hollowell","COL",1.70261,1.85014,0,5.2831,42.5998,0,0.58943,5.06156,47.9915,211.699,48.4306,30.6212,28.1715,8.27514,20.3701,0.91612,3.72259,47.8764,8.97842,3.82008,2.35032,1.55187,0.226154,0.0962224,0.129931278526783,0.258151,1.4336,0.305471,0.667293,,,5.00748,-0.0440877,-0.0393676,999,2.84965,-0.155739,0.468162,"25427"
"Chad Smith","NYM",0.647654,0.823595,0,4.65155,10.7235,0,0,0.727069,13.4427,60.2155,12.4401,7.55186,6.94771,1.5975,7.68763,0.215091,1.10396,12.9974,8.70188,5.14693,1.69069,1.06954,0.215848,0.127669,0.08817987143993378,0.241913,1.4973,0.294404,0.702907,,,4.8282,-0.0454191,-0.0871875,999,0.889327,-2.54096,1.05469,"20190"
"Danny Duffy","TEX",0.965468,0.938094,0,4.52277,13.9998,0,0,0.938422,14.7396,65.1307,13.7111,8.05117,7.40708,2.23745,8.26254,0.240424,0.412362,14.8688,9.07893,5.04512,1.79955,1.36619,0.228292,0.126861,0.10143105685710907,0.242864,1.49079,0.291582,0.738937,,,4.97652,-0.0455502,0.0305831,749.72998046875,1.82683,-0.227656,1.0164,"3542"
"Alan Busenitz",,0.317714,0.355989,0,5.23838,8.12009,0,0,0.743449,8.65055,38.4867,9.33425,5.47281,5.03499,1.56573,3.74487,0.387329,0.32095,7.2917,7.58626,3.89615,1.94712,1.62898,0.18946,0.097303,0.09215738624334335,0.27118,1.51194,0.303892,0.698654,,,5.3322,-0.0462219,0.0214418,999,2.43938,-1.54244,1.14274,"15239"
"Austin Warren","SFG",1.68178,0.20704,0,4.5985,16.223,0,0,0.84105,17.2554,75.1686,16.6193,9.5832,8.81654,2.39525,7.87315,0.43319,0.635583,14.7239,7.67962,4.10645,1.87014,1.24931,0.195878,0.10474,0.09113802015781403,0.249315,1.41941,0.287118,0.705292,,,4.83233,-0.0465085,-0.0611712,999,0.754089,0.982866,0.961436,"24937"
"Zack Kelly","BOS",1.75622,1.32617,0,4.63837,27.6821,0,0,1.67767,29.0744,129.323,28.5504,16.2872,14.9842,3.50534,14.1305,0.432017,2.32594,27.3983,8.48115,4.37409,1.93895,1.08508,0.21186,0.109265,0.10259456932544708,0.252958,1.46799,0.305567,0.698737,,,4.6357,-0.0466474,0.0616397,999,1.77313,-0.0894993,0.722656,"20349"
"Tyler Matzek","ATL",2.35546,1.51507,0,4.17677,38.3484,0,0.00124752,7.2749,38.5932,169.468,33.7093,19.468,17.9106,4.85106,21.9198,1.1392,1.9191,39.4458,9.19883,5.11174,1.79955,1.13128,0.232762,0.129345,0.10341741144657135,0.231473,1.44142,0.284787,0.740436,,,4.69801,-0.0477705,0.278342,999,1.19986,-1.16213,0.655152,"10058"
"Forrest Whitley","HOU",0.895132,1.25181,0,4.56016,19.0131,0.0248883,0,1.14799,21.9992,96.1407,20.3174,12.1159,11.1466,3.01206,10.7423,0.361841,1.28336,21.8937,8.95684,4.39476,2.03807,1.23225,0.227725,0.111736,0.1159898042678833,0.241543,1.41186,0.292274,0.70573,,,4.68448,-0.0481685,-0.0193201,999,3.1854,-0.818959,0.934127,"sa917930"
"Vladimir Gutierrez",,1.07715,1.04369,0.68478,5.86828,6.72015,2.78518,0,0,17.8814,81.6168,19.7177,12.6731,11.6592,3.47599,8.71837,0.452664,1.32453,13.2587,6.6733,4.38809,1.52078,1.74952,0.162451,0.106821,0.05562970042228699,0.275488,1.59026,0.29617,0.668782,,,5.98409,-0.0482628,-0.0891785,999,2.09465,-0.660671,0.819918,"19278"
"Dylan Coleman","HOU",2.03568,2.37065,0,4.38288,34.5053,0.227046,0.0394306,5.34661,34.4796,154.481,28.5838,18.2512,16.7911,3.95331,22.4554,1.00623,3.45046,38.8128,10.1311,5.8614,1.72844,1.03191,0.251247,0.145361,0.10588668286800385,0.222313,1.48027,0.28704,0.720543,,,4.74824,-0.0487035,0.0251571,999,2.42194,-0.836616,0.636562,"22276"
"Luis Cessa","KCR",0.42869,1.17155,0.00302861,5.56375,7.04174,1.15764,0,0.227283,11.6015,53.8838,14.7944,7.79562,7.17197,1.92105,4.99035,0.075247,0.454668,7.44571,5.7761,3.87132,1.49202,1.49028,0.138181,0.0926131,0.045567773282527924,0.305425,1.70536,0.329478,0.701312,,,5.5321,-0.0515614,-0.0850292,999,2.78088,0.526027,1.01349,"13345"
"Kolton Ingram","DET",0.744698,0.981848,0,4.62062,21.7094,0,0,1.26732,23.6877,103.955,22.3526,13.2188,12.1613,3.13107,12.0966,0,0.811777,23.6007,8.96695,4.59603,1.95102,1.18963,0.227028,0.116363,0.11066431552171707,0.245506,1.45431,0.298865,0.706132,,,4.61556,-0.0538563,0.00279326,999,1.63731,0.151446,0.890567,"26068"
"Mason Englert","DET",1.44766,1.45833,0.144063,4.9345,18.4928,0.197009,0,1.19813,26.723,115.294,28.7164,15.9257,14.6516,4.17262,7.86712,0.35474,1.2136,22.2634,7.49805,2.64955,2.82993,1.40529,0.193101,0.0682354,0.12486600875854492,0.270366,1.36899,0.307654,0.671977,,,4.6381,-0.0542399,-0.133061,999,2.32425,-0.735772,0.824741,"22288"
"Amir Garrett",,1.27808,1.95029,0,4.42621,35.5771,0,0.399664,1.88245,34.7063,152.958,29.511,18.5528,17.0686,4.45903,21.3186,0.541107,1.48073,38.9585,10.1027,5.52832,1.82744,1.15631,0.2547,0.139375,0.1153247058391571,0.22673,1.46457,0.288811,0.723907,,,4.651,-0.0543857,0.0157687,999,1.95706,-0.90549,0.700941,"14375"
"Erasmo Ramírez","TBR",1.50363,1.04924,0,4.67167,18.8944,0.227921,0,0.959643,26.5376,114.508,29.3532,14.9728,13.775,4.23363,6.80339,0.264761,1.39178,20.7041,7.02161,2.30731,3.0432,1.4358,0.18081,0.0594144,0.12139562889933586,0.276104,1.36247,0.308691,0.700765,,,4.69505,-0.0547898,-0.0217728,999,3.351,-0.693553,0.870186,"10314"
"Andrew Wantz","LAA",1.61342,0.830433,0,4.53231,37.437,0.437128,0,4.0075,42.2121,182.083,39.6303,23.1061,21.2576,7.19959,18.171,0.821263,1.86706,40.8947,8.71912,3.87423,2.25054,1.53502,0.224593,0.0997951,0.12479788064956665,0.244563,1.36931,0.284602,0.727031,,,4.95881,-0.0551553,0.0160424,999,2.74345,-1.46431,0.627337,"24933"
"Karl Kauffmann","COL",0.429365,1.37434,0.234937,6.91907,6.04078,0.824825,0,1.03737,12.3545,57.8844,15.4142,10.3239,9.49795,1.97045,5.76003,0.190776,0.882167,7.0571,5.14096,4.19607,1.22518,1.43544,0.121917,0.0995093,0.022407792508602142,0.300811,1.71389,0.318462,0.589194,,,5.79892,-0.0555002,-0.136857,999,2.4379,0.600314,0.918445,"27488"
"Adam Kolarek","LAA",0.568242,0.942123,0,4.62562,17.2953,0,0,0.805498,18.3568,83.6643,19.2419,10.255,9.43462,1.87009,9.4906,0.155822,1.69703,14.1434,6.93426,4.65307,1.49025,0.916869,0.16905,0.113437,0.055612899363040924,0.265491,1.56523,0.307667,0.70756,,,4.86683,-0.055945,-0.00716471,999,1.56411,-0.22668,0.975705,"10843"
"Lane Ramsey",,2.08353,1.92076,0,4.78006,27.9636,0,0,4.86206,28.4303,131.336,30.954,16.4129,15.0998,3.7952,16.9013,0.333733,1.03237,26.8521,8.50039,5.35032,1.58876,1.20142,0.204454,0.128688,0.07576639950275421,0.272958,1.68325,0.328185,0.739091,,,4.99383,-0.0566843,-0.0667214,999,7.54799,-0.63305,0.653773,"25071"
"Cam Sanders","CHC",0.750154,0.36541,0,4.86854,8.14572,0,0,0.566335,9.00793,41.4558,8.04032,5.29656,4.87283,1.19505,6.66056,0.219531,0.631901,9.93813,9.92938,6.6547,1.49208,1.194,0.239728,0.160667,0.07906168699264526,0.23535,1.63199,0.297231,0.721865,,,5.20186,-0.058374,-0.00728169,999,1.16099,0.0229768,1.07889,"sa3008067"
"Brendon Little","TOR",0.594045,0.653385,0.228871,4.44632,10.5423,0.312986,0,0.362943,12.3065,55.2907,12.0853,6.60854,6.07986,1.64329,5.67971,0.177133,1.83675,10.5704,7.73033,4.15369,1.86108,1.20177,0.191178,0.102725,0.08845370262861252,0.252968,1.44355,0.293641,0.721429,,,5.10539,-0.0598748,-0.0600092,999,1.6212,-0.608377,1.11904,"21574"
"Albert Abreu",,0.785515,0.805845,0,4.44808,15.719,0,0,0.945102,20.1433,89.1539,17.7985,10.8212,9.95547,2.69095,11.3465,0.285816,1.5932,20.3764,9.10415,5.0696,1.79583,1.20231,0.228554,0.127269,0.10128484666347504,0.233533,1.44688,0.284261,0.722046,,,4.89571,-0.0619774,-0.00514564,999,1.59518,0.0227073,0.966959,"17485"
"Heath Hembree",,0.705397,0.981437,0,5.33341,9.45614,0,0.631961,0.975634,9.55474,41.1852,8.61008,6.15451,5.66215,1.69578,4.84297,0.240655,0.0234162,10.4833,9.8746,4.56179,2.16463,1.59733,0.254539,0.11759,0.13694929331541061,0.237069,1.408,0.286427,0.658775,,,4.89588,-0.0643391,-0.0845609,999,1.59289,0.0523666,1.1084,"11632"
"Joe Barlow",,0.731887,0.635988,0,4.44473,13.7844,0,0.182872,1.21246,12.8946,55.501,12.4531,6.92186,6.36811,2.09117,5.09233,0.158947,0.561354,10.9186,7.62079,3.55428,2.14412,1.45957,0.196727,0.091752,0.10497492551803589,0.249824,1.36068,0.281286,0.726756,,,4.98516,-0.0679005,0.0115371,746.3800048828125,1.12141,0.785583,1.13005,"22296"
"Austin Davis",,0.148004,0.399574,0,5.68304,6.27481,0.284725,0,0.337441,7.64657,35.3346,6.71879,5.24828,4.82842,0.967389,5.6433,0.218408,0.460677,7.27484,8.56247,6.64215,1.28911,1.13861,0.205884,0.15971,0.04617401957511902,0.229854,1.61668,0.274027,0.646254,,,5.39172,-0.0682421,-0.0610945,999,5.91123,-0.325123,1.13282,"17117"
"Kirby Snead","SEA",1.08558,1.62699,0,4.69912,19.2092,0,0.000780599,3.25072,18.5956,84.5,20.6627,10.5535,9.70922,2.11237,9.10621,0.832618,0.80389,15.6793,7.58858,4.40727,1.72183,1.02236,0.185554,0.107766,0.07778860628604889,0.277017,1.60086,0.326601,0.716683,,,4.64421,-0.0682476,-0.119514,999,4.59904,-0.625418,0.902962,"19179"
"Zach Logue","ATL",0.647151,1.08773,0.114835,6.01023,6.20924,0.816397,0,0.481973,12.852,58.0259,15.3843,9.32889,8.58258,2.54028,4.89754,0.147385,0.473319,9.99155,6.9969,3.42966,2.04012,1.77891,0.172191,0.0844027,0.08778856694698334,0.292172,1.57811,0.320115,0.654867,,,5.52341,-0.0695763,-0.098103,999,2.90815,0.353023,0.963224,"20231"
"Vinny Nittoli","OAK",1.06147,1.56631,0,4.37733,28.706,0,0,1.5061,31.5317,137.144,30.4109,16.6697,15.3361,4.70687,11.5183,0.300601,3.77245,28.9967,8.27644,3.28765,2.51744,1.34347,0.211433,0.0839874,0.12744560837745667,0.249571,1.32975,0.291597,0.714767,,,4.8112,-0.0703436,-0.0491474,999,1.52624,-0.680092,0.885454,"16754"
"Jordan Balazovic",,1.15146,0.768756,0,4.57565,25.8764,0,0,3.55383,35.613,159.513,36.3763,19.6803,18.1059,4.30621,18.6399,0.39413,1.21869,33.2385,8.39991,4.71061,1.78319,1.08825,0.208375,0.116855,0.09151991456747055,0.260475,1.54483,0.314076,0.721326,,,4.63317,-0.0711305,-0.0768873,999,4.72106,-0.643246,0.675382,"21866"
"Daniel Duarte",,2.25812,0.180356,0,4.31668,23.3758,0,0.47413,2.51015,24.2431,104.528,20.7608,12.6388,11.6277,3.21921,12.391,0.214985,1.07176,20.4969,7.60928,4.60002,1.65418,1.1951,0.196089,0.118541,0.0775478258728981,0.227976,1.36748,0.260456,0.716113,,,4.95631,-0.0715736,-0.0176779,999,1.11213,0.728848,0.892576,"17480"
"Levi Stoudt","SEA",0.776353,1.22003,0,5.71513,13.8283,1.17437,0,1.11863,19.1982,87.5308,21.5696,13.2512,12.1911,3.64688,9.46972,0.139746,0.816861,14.9471,7.00712,4.43936,1.57841,1.70964,0.170764,0.108187,0.06257648020982742,0.279239,1.61678,0.305586,0.685907,,,5.77481,-0.0723197,-0.129429,999,3.24447,-1.0667,0.809366,"25650"
"Dominic Leone",,2.39916,2.63634,0,4.34628,47.4081,0.202627,0.490431,2.73825,48.8961,210.812,45.8,25.6662,23.6129,7.42645,21.497,2.05154,1.71686,49.1191,9.04106,3.95682,2.28493,1.36694,0.232999,0.101972,0.13102716952562332,0.244138,1.37633,0.292809,0.731649,,,4.64466,-0.0726689,0.0817686,999,1.19187,0.856453,0.520776,"13763"
"Carlos Vargas","SEA",0.769265,0.852712,0,4.14297,27.1739,0,0,1.38558,27.7101,123.207,26.8093,13.865,12.7558,3.16358,13.5366,0,2.50208,26.5871,8.63528,4.39657,1.96409,1.0275,0.215792,0.109868,0.10592342168092728,0.250161,1.456,0.30543,0.737284,,,4.55667,-0.0727151,0.0541708,999,2.92624,-0.844638,0.917934,"22915"
"Daniel Castano",,0.131325,0.315421,0.238667,5.3748,2.61127,1.37021,0,0,8.94708,39.7828,10.1785,5.80782,5.3432,1.91645,3.46422,0,0.193541,5.93088,5.96596,3.48471,1.71204,1.92779,0.149081,0.0870783,0.06200309842824936,0.281758,1.52483,0.292177,0.714884,,,5.94032,-0.0752027,-0.0315636,999,1.24964,0.0370095,1.15209,"19805"
"Jake Woodford","CHW",1.48324,1.46843,0.138158,4.73637,20.6652,1.01544,0,1.18915,27.1961,119.14,28.4745,15.5569,14.3123,3.97951,10.2877,0.317285,1.50908,20.0521,6.63582,3.40452,1.94912,1.31694,0.168307,0.0863499,0.081956647336483,0.265266,1.42529,0.294016,0.699148,,,4.98396,-0.0781759,-0.0665053,999,2.5357,-0.829881,0.819677,"18674"
"Nick Wittgren",,0.880537,1.17453,0,4.92204,22.8112,0,0.338062,1.18803,23.7428,103.496,24.912,14.1139,12.9848,3.41463,7.87652,0.418332,1.85324,17.8346,6.76042,2.9857,2.26427,1.29436,0.172322,0.0761048,0.0962168276309967,0.265683,1.38099,0.296447,0.666761,,,4.85175,-0.080179,-0.0854095,999,2.05264,-0.407639,0.925583,"15594"
"Tony Santillan","CIN",0.864793,1.21731,0,5.08024,24.2744,0.112055,0.0812095,2.47772,25.2626,116.014,25.0291,15.5,14.26,3.62288,16.0282,2.51363,1.69498,26.0449,9.27869,5.71017,1.62494,1.29068,0.224498,0.138158,0.08634044229984283,0.254643,1.62522,0.311939,0.710215,,,5.1621,-0.0846571,-0.138115,999,2.88563,-1.57417,0.717168,"19926"
"Riley Pint","COL",0.69728,0.886956,0,5.39536,19.6938,0,0,1.80006,16.0275,76.7345,15.5413,10.4437,9.60825,1.69596,13.642,0.253744,1.07143,16.2873,9.14587,7.66046,1.19391,0.95234,0.212255,0.177782,0.03447309136390686,0.25058,1.82082,0.314396,0.699003,,,5.35226,-0.0851994,0.0154281,999,2.69592,0.1392,0.836667,"21858"
"Matt Carasiti","COL",1.17929,0.736155,0,5.41583,19.0729,0.325689,0.0708436,3.42017,21.2623,98.0644,25.0474,13.9074,12.7948,3.06256,10.2571,0.268506,1.09931,15.9245,6.74059,4.34166,1.55254,1.29634,0.162388,0.104595,0.05779273808002472,0.28887,1.66042,0.324638,0.689853,,,5.23194,-0.0854777,-0.0546032,999,2.56983,0.143701,0.756672,"13276"
"Ken Giles","ATL",0.917615,0.79139,0,5.15648,18.6322,0,0,1.18518,18.2961,84.36,18.0648,11.3941,10.4826,2.61494,12.6891,0,0.547507,20.6592,10.1624,6.24187,1.62811,1.28631,0.244893,0.150416,0.09447722136974335,0.253992,1.6809,0.322886,0.714567,,,5.02513,-0.0872168,-0.0891465,999,2.42822,-0.753733,0.810864,"12910"
"Jimmy Nelson",,0.970849,1.01459,0,5.30505,19.2419,0,0,0,20.1039,90.6906,18.5313,12.8807,11.8503,2.93943,12.1789,0.356201,1.67904,22.2825,9.97527,5.45217,1.8296,1.3159,0.245698,0.134291,0.11140711605548859,0.24119,1.52757,0.302104,0.670406,,,5.00701,-0.08723,-0.202137,999,2.48841,0.0274082,0.807075,"10547"
"Peyton Battenfield","NYM",0.372492,2.92592,0.557731,5.08159,9.24154,2.21793,0,0,19.0138,81.7485,19.1555,11.6691,10.7356,3.74813,6.93838,0.246777,0.514633,14.1881,6.71581,3.28422,2.04487,1.77414,0.173558,0.0848747,0.08868346363306046,0.257828,1.37237,0.273378,0.691951,,,5.50122,-0.0877193,-0.0442173,999,1.86026,-0.256591,1.02194,"25777"
"Zack Weiss","MIN",1.00702,0.824757,0,4.80743,21.6037,0,0,1.03614,23.3023,104.07,23.0503,13.5295,12.4472,3.74464,12.2328,0.92302,1.20958,25.0916,9.69108,4.72465,2.05117,1.44628,0.241105,0.117545,0.1235598772764206,0.254342,1.51415,0.312436,0.72414,,,4.92115,-0.0889706,-0.172246,999,3.99782,-1.71436,0.809036,"15444"
"Jaime Barria","CLE",1.26625,1.81595,0.183057,4.7822,18.3871,0.920334,0,0.881926,30.3216,130.075,31.5618,17.5125,16.1115,5.23347,9.46858,0.942728,1.11212,22.3251,6.6265,2.81045,2.35781,1.55339,0.171632,0.0727932,0.098839171230793,0.264128,1.35317,0.286377,0.697786,,,5.07312,-0.0904046,-0.143775,999,2.90547,-0.661771,0.837862,"18356"
"Justin Dunn",,0.691764,2.0057,0.271162,5.48318,4.46454,4.39419,0,0,21.1085,94.047,21.0055,13.9785,12.8602,4.3225,10.3866,0.119784,1.44015,16.5652,7.06288,4.4285,1.59487,1.84297,0.176138,0.11044,0.0656975656747818,0.255478,1.48717,0.272009,0.687181,,,6.02843,-0.092658,-0.0232917,999,2.36724,0.499592,0.856238,"19268"
